Unnamed: 0,count,company,tod,used,old_date,date
205,2207,birdla,  2:45:12,-15,1/13/2020 14:44,1/13/2020 14:45
205,4957,lime,  2:45:09,8,1/13/2020 14:44,1/13/2020 14:45
205,555,birdsm,  2:45:12,3,1/13/2020 14:45,1/13/2020 14:45
205,77,spin,  2:45:15,0,1/13/2020 14:45,1/13/2020 14:45
205,542,wheels,  2:45:06,0,1/13/2020 14:45,1/13/2020 14:45
206,2213,birdla,  3:00:12,6,1/13/2020 14:59,1/13/2020 15:00
206,4959,lime,  3:00:10,2,1/13/2020 14:59,1/13/2020 15:00
206,552,birdsm,  3:00:13,-3,1/13/2020 15:00,1/13/2020 15:00
206,77,spin,  3:00:13,0,1/13/2020 15:00,1/13/2020 15:00
206,542,wheels,  3:00:07,0,1/13/2020 15:00,1/13/2020 15:00
207,2227,birdla,  3:15:12,14,1/13/2020 15:15,1/13/2020 15:15
207,4965,lime,  3:15:10,6,1/13/2020 15:15,1/13/2020 15:15
207,545,birdsm,  3:15:12,-7,1/13/2020 15:15,1/13/2020 15:15
207,89,spin,  3:15:13,12,1/13/2020 15:15,1/13/2020 15:15
207,540,wheels,  3:15:07,-2,1/13/2020 15:15,1/13/2020 15:15
208,2234,birdla,  3:30:12,7,1/13/2020 15:29,1/13/2020 15:30
208,4974,lime,  3:30:09,9,1/13/2020 15:29,1/13/2020 15:30
208,538,birdsm,  3:30:12,-7,1/13/2020 15:30,1/13/2020 15:30
208,93,spin,  3:30:13,4,1/13/2020 15:30,1/13/2020 15:30
208,543,wheels,  3:30:06,3,1/13/2020 15:30,1/13/2020 15:30
209,2199,birdla,  3:45:12,-35,1/13/2020 15:44,1/13/2020 15:45
209,4976,lime,  3:45:09,2,1/13/2020 15:44,1/13/2020 15:45
209,536,birdsm,  3:45:12,-2,1/13/2020 15:45,1/13/2020 15:45
209,93,spin,  3:45:13,0,1/13/2020 15:45,1/13/2020 15:45
209,548,wheels,  3:45:06,5,1/13/2020 15:45,1/13/2020 15:45
210,2179,birdla,  4:00:12,-20,1/13/2020 15:59,1/13/2020 16:00
210,4975,lime,  4:00:09,-1,1/13/2020 15:59,1/13/2020 16:00
210,548,birdsm,  4:00:12,12,1/13/2020 16:00,1/13/2020 16:00
210,123,spin,  4:00:13,30,1/13/2020 16:00,1/13/2020 16:00
210,550,wheels,  4:00:07,2,1/13/2020 16:00,1/13/2020 16:00
211,2172,birdla,  4:15:12,-7,1/13/2020 16:15,1/13/2020 16:15
211,4971,lime,  4:15:09,-4,1/13/2020 16:15,1/13/2020 16:15
211,533,birdsm,  4:15:12,-15,1/13/2020 16:15,1/13/2020 16:15
211,163,spin,  4:15:12,40,1/13/2020 16:15,1/13/2020 16:15
211,551,wheels,  4:15:07,1,1/13/2020 16:15,1/13/2020 16:15
212,2168,birdla,  4:30:12,-4,1/13/2020 16:29,1/13/2020 16:30
212,4978,lime,  4:30:09,7,1/13/2020 16:29,1/13/2020 16:30
212,539,birdsm,  4:30:12,6,1/13/2020 16:30,1/13/2020 16:30
212,186,spin,  4:30:13,23,1/13/2020 16:30,1/13/2020 16:30
212,551,wheels,  4:30:06,0,1/13/2020 16:30,1/13/2020 16:30
213,2142,birdla,  4:45:12,-26,1/13/2020 16:44,1/13/2020 16:45
213,4987,lime,  4:45:09,9,1/13/2020 16:44,1/13/2020 16:45
213,535,birdsm,  4:45:12,-4,1/13/2020 16:45,1/13/2020 16:45
213,216,spin,  4:45:13,30,1/13/2020 16:45,1/13/2020 16:45
213,561,wheels,  4:45:07,10,1/13/2020 16:45,1/13/2020 16:45
214,2152,birdla,  5:00:12,10,1/13/2020 16:59,1/13/2020 17:00
214,4985,lime,  5:00:09,-2,1/13/2020 16:59,1/13/2020 17:00
214,542,birdsm,  5:00:12,7,1/13/2020 17:00,1/13/2020 17:00
214,230,spin,  5:00:13,14,1/13/2020 17:00,1/13/2020 17:00
214,562,wheels,  5:00:06,1,1/13/2020 17:00,1/13/2020 17:00
